Date,SPcompP,Dividends,Earnings,CPI,GS10,Realprice,Realdividend, RealTotReturnPrice ,RealEarnings, RealTRScaledEarnings ,,,,,,,,,,,,,,
2017.08,2456.22,47.85,106.06,245.52,2.21,3154.97,61.47," 1,870,933.23 ",136.23," 80,787.22 ",,,,,,,,,,,,,,
2017.09,2492.84,48.17,107.08,246.82,2.20,3185.14,61.55," 1,891,867.52 ",136.82," 81,265.21 ",,,,,,,,,,,,,,
2017.1,2557.00,48.42,108.01,246.66,2.36,3269.19,61.91," 1,944,851.54 ",138.10," 82,154.83 ",,,,,,,,,,,,,,
2017.11,2593.61,48.68,108.95,246.67,2.35,3315.91,62.23," 1,975,734.30 ",139.29," 82,992.30 ",,,,,,,,,,,,,,
2017.12,2664.34,48.93,109.88,246.52,2.40,3408.35,62.59," 2,033,916.01 ",140.56," 83,880.70 ",,,,,,,,,,,,,,
2018.01,2789.80,49.29,111.73,247.87,2.58,3549.50,62.71," 2,121,269.49 ",142.16," 84,958.24 ",,,,,,,,,,,,,,
2018.02,2705.16,49.64,113.59,248.99,2.86,3426.28,62.88," 2,050,758.14 ",143.87," 86,109.06 ",,,,,,,,,,,,,,
2018.03,2702.77,50.00,115.44,249.55,2.84,3415.53,63.19," 2,047,475.41 ",145.88," 87,451.23 ",,,,,,,,,,,,,,
2018.04,2653.63,50.33,117.79,250.55,2.87,3340.15,63.35," 2,005,454.96 ",148.26," 89,016.12 ",,,,,,,,,,,,,,
2018.05,2701.49,50.66,120.13,251.59,2.98,3386.31,63.50," 2,036,346.18 ",150.59," 90,554.86 ",,,,,,,,,,,,,,
2018.06,2754.35,50.99,122.48,251.99,2.91,3447.07,63.81," 2,076,085.27 ",153.28," 92,319.03 ",,,,,,,,,,,,,,
2018.07,2793.64,51.44,125.12,252.01,2.89,3496.01,64.37," 2,108,788.82 ",156.57," 94,444.75 ",,,,,,,,,,,,,,
2018.08,2857.82,51.89,127.75,252.15,2.89,3574.34,64.90," 2,159,299.84 ",159.78," 96,527.34 ",,,,,,,,,,,,,,
2018.09,2901.50,52.34,130.39,252.44,3.00,3624.76,65.39," 2,193,050.59 ",162.89," 98,553.12 ",,,,,,,,,,,,,,
2018.1,2785.46,52.81,131.06,252.89,3.15,3473.66,65.86," 2,104,951.03 ",163.44," 99,038.53 ",,,,,,,,,,,,,,
2018.11,2723.23,53.28,131.72,252.04,3.12,3407.47,66.67," 2,068,206.71 ",164.82," 100,039.69 ",,,,,,,,,,,,,,
2018.12,2567.31,53.75,132.39,251.23,2.83,3222.66,67.47," 1,959,450.62 ",166.18," 101,044.15 ",,,,,,,,,,,,,,
2019.01,2607.39,54.15,133.06,251.71,2.71,3266.74,67.84," 1,989,691.24 ",166.70," 101,535.13 ",,,,,,,,,,,,,,
2019.02,2754.86,54.54,133.72,252.78,2.68,3436.98,68.05," 2,096,830.22 ",166.83," 101,781.99 ",,,,,,,,,,,,,,
2019.03,2803.98,54.94,134.39,254.20,2.57,3478.64,68.16," 2,125,710.20 ",166.73," 101,881.68 ",,,,,,,,,,,,,,
2019.04,2903.80,55.32,134.68,255.55,2.53,3583.50,68.27," 2,193,265.66 ",166.21," 101,727.51 ",,,,,,,,,,,,,,
2019.05,2854.71,55.70,134.98,256.09,2.40,3515.44,68.59," 2,155,105.63 ",166.22," 101,897.91 ",,,,,,,,,,,,,,
2019.06,2890.17,56.08,135.27,256.14,2.06,3558.39,69.04," 2,184,968.18 ",166.55," 102,264.10 ",,,,,,,,,,,,,,
2019.07,2996.11,56.46,134.48,256.57,1.63,3682.68,69.40," 2,264,834.01 ",165.30," 101,656.65 ",,,,,,,,,,,,,,
2019.08,2897.50,56.84,133.69,256.56,1.63,3561.65,69.87," 2,193,979.90 ",164.33," 101,229.80 ",,,,,,,,,,,,,,
2019.09,2982.16,57.22,132.90,256.76,1.70,3662.84,70.28," 2,259,922.67 ",163.23," 100,713.62 ",,,,,,,,,,,,,,
2019.1,2977.68,57.56,135.09,257.35,1.71,3649.00,70.54," 2,255,010.29 ",165.55," 102,304.26 ",,,,,,,,,,,,,,
2019.11,3104.90,57.90,137.28,257.21,1.81,3806.95,70.99," 2,356,275.50 ",168.32," 104,180.18 ",,,,,,,,,,,,,,
2019.12,3176.75,58.24,139.47,256.97,1.86,3898.58,71.47," 2,416,679.61 ",171.16," 106,100.37 ",,,,,,,,,,,,,,
2020.01,3278.20,58.69,131.76,257.97,1.76,4007.54,71.74," 2,487,927.06 ",161.07," 99,994.11 ",,,,,,,,,,,,,,
2020.02,3277.31,59.13,124.04,258.68,1.50,3995.51,72.09," 2,484,184.30 ",151.23," 94,024.09 ",,,,,,,,,,,,,,
2020.03,2652.39,59.58,116.33,258.12,0.87,3240.69,72.80," 2,018,655.28 ",142.13," 88,535.19 ",,,,,,,,,,,,,,
2020.04,2761.98,59.61,110.63,256.39,0.66,3397.30,73.33," 2,120,011.71 ",136.08," 84,916.36 ",,,,,,,,,,,,,,
2020.05,2919.62,59.65,104.93,256.39,0.67,3591.13,73.37," 2,244,782.89 ",129.06," 80,676.76 ",,,,,,,,,,,,,,
2020.06,3104.66,59.68,99.23,257.80,0.73,3797.95,73.01," 2,377,869.77 ",121.39," 76,000.58 ",,,,,,,,,,,,,,
2020.07,3207.62,59.40,98.89,259.10,0.62,3904.15,72.30," 2,448,133.95 ",120.37," 75,477.83 ",,,,,,,,,,,,,,
2020.08,3391.71,59.13,98.56,259.92,0.65,4115.24,71.74," 2,584,248.56 ",119.58," 75,093.37 ",,,,,,,,,,,,,,
2020.09,3365.52,58.85,98.22,260.28,0.68,4077.78,71.30," 2,564,456.05 ",119.01," 74,841.67 ",,,,,,,,,,,,,,
2020.1,3418.70,58.66,96.86,260.39,0.79,4140.51,71.04," 2,607,624.51 ",117.31," 73,877.71 ",,,,,,,,,,,,,,
2020.11,3548.99,58.47,95.49,260.23,0.87,4300.93,70.86," 2,712,377.17 ",115.73," 72,982.39 ",,,,,,,,,,,,,,
2020.12,3695.31,58.28,94.13,260.47,0.93,4474.04,70.56," 2,825,254.58 ",113.97," 71,967.23 ",,,,,,,,,,,,,,
2021.01,3793.75,58.06,105.49,261.58,1.08,4573.76,70.00," 2,891,913.63 ",127.18," 80,410.80 ",,,,,,,,,,,,,,
2021.02,3883.43,57.85,116.84,263.01,1.26,4656.40,69.36," 2,947,815.35 ",140.10," 88,692.83 ",,,,,,,,,,,,,,
2021.03,3910.51,57.63,128.20,264.88,1.61,4655.88,68.62," 2,951,110.32 ",152.64," 96,747.61 ",,,,,,,,,,,,,,
2021.04,4141.18,57.71,138.39,267.05,1.64,4890.33,68.15," 3,103,310.05 ",163.42," 103,704.05 ",,,,,,,,,,,,,,
2021.05,4167.85,57.79,148.57,269.20,1.62,4882.68,67.70," 3,102,037.85 ",174.06," 110,579.83 ",,,,,,,,,,,,,,
2021.06,4238.49,57.87,158.76,271.70,1.52,4919.73,67.17," 3,129,130.94 ",184.28," 117,207.04 ",,,,,,,,,,,,,,
2021.07,4363.71,58.33,164.32,273.00,1.32,5040.83,67.38," 3,209,727.01 ",189.81," 120,863.05 ",,,,,,,,,,,,,,
2021.08,4454.21,58.79,169.87,273.57,1.28,5134.76,67.77," 3,273,131.13 ",195.83," 124,829.80 ",,,,,,,,,,,,,,
2021.09,4445.54,59.25,175.43,274.31,1.37,5110.89,68.12," 3,261,535.50 ",201.69," 128,706.69 ",,,,,,,,,,,,,,
2021.1,4460.71,59.64,182.91,276.59,1.58,5086.07,68.00," 3,249,311.01 ",208.55," 133,237.05 ",,,,,,,,,,,,,,
2021.11,4667.39,60.02,190.39,277.95,1.56,5295.70,68.10," 3,386,864.51 ",216.02," 138,155.50 ",,,,,,,,,,,,,,
2021.12,4674.77,60.40,197.87,278.80,1.47,5287.83,68.32," 3,385,474.47 ",223.82," 143,297.63 ",,,,,,,,,,,,,,
2022.01,4573.82,60.92,197.88,281.15,1.76,5130.47,68.34," 3,288,367.56 ",221.97," 142,269.21 ",,,,,,,,,,,,,,
2022.02,4435.98,61.45,197.90,283.72,1.93,4930.82,68.30," 3,164,051.43 ",219.97," 141,153.74 ",,,,,,,,,,,,,,
2022.03,4391.27,61.97,197.91,287.50,2.13,4816.80,67.98," 3,094,524.61 ",217.09," 139,467.18 ",,,,,,,,,,,,,,
2022.04,4391.30,62.65,196.03,289.11,2.75,4790.10,68.34," 3,081,025.70 ",213.83," 137,536.44 ",,,,,,,,,,,,,,
2022.05,4040.36,63.34,194.14,292.30,2.90,4359.24,68.34," 2,807,555.65 ",209.47," 134,905.85 ",,,,,,,,,,,,,,
2022.06,3898.95,64.02,192.26,296.31,3.14,4149.66,68.14," 2,676,236.87 ",204.62," 131,967.26 ",,,,,,,,,,,,,,
2022.07,3911.73,64.45,190.58,296.28,2.90,4163.76,68.61," 2,689,015.33 ",202.86," 131,011.49 ",,,,,,,,,,,,,,
2022.08,4158.56,64.89,188.91,296.17,2.90,4428.06,69.09," 2,863,426.33 ",201.15," 130,073.85 ",,,,,,,,,,,,,,
2022.09,3850.52,65.32,187.23,296.81,3.52,4091.26,69.40," 2,649,369.83 ",198.94," 128,824.54 ",,,,,,,,,,,,,,
2022.1,3726.05,65.85,182.40,298.01,3.98,3943.01,69.69," 2,557,130.80 ",193.02," 125,180.57 ",,,,,,,,,,,,,,
2022.11,3917.49,66.39,177.58,297.71,3.89,4149.79,70.32," 2,695,030.15 ",188.11," 122,163.59 ",,,,,,,,,,,,,,
2022.12,3912.38,66.92,172.75,296.80,3.62,4157.14,71.11," 2,703,653.30 ",183.56," 119,379.00 ",,,,,,,,,,,,,,
2023.01,3960.66,67.35,173.56,299.17,3.53,4175.06,71.00," 2,719,152.06 ",182.95," 119,153.72 ",,,,,,,,,,,,,,
2023.02,4079.68,67.78,174.36,300.84,3.75,4276.65,71.05," 2,789,178.10 ",182.78," 119,207.84 ",,,,,,,,,,,,,,
2023.03,3968.56,68.21,175.17,301.84,3.66,4146.44,71.27," 2,708,124.56 ",183.02," 119,535.12 ",,,,,,,,,,,,,,
2023.04,4121.47,68.38,177.12,303.36,3.46,4284.52,71.08," 2,802,180.35 ",184.12," 120,421.39 ",,,,,,,,,,,,,,
2023.05,4146.17,68.54,179.06,304.13,3.57,4299.38,71.08," 2,815,770.01 ",185.68," 121,606.39 ",,,,,,,,,,,,,,
2023.06,4345.37,68.71,181.01,305.11,3.75,4491.44,71.02," 2,945,429.52 ",187.09," 122,694.23 ",,,,,,,,,,,,,,
2023.07,4508.08,68.91,182.09,305.69,3.90,4650.74,71.09," 3,053,781.82 ",187.85," 123,348.23 ",,,,,,,,,,,,,,
2023.08,4457.36,69.11,183.17,307.03,4.17,4578.42,70.99," 3,010,181.59 ",188.14," 123,699.93 ",,,,,,,,,,,,,,
2023.09,4409.10,69.31,184.25,307.79,4.38,4517.62,71.02," 2,974,097.48 ",188.79," 124,283.43 ",,,,,,,,,,,,,,
2023.1,4269.40,69.64,186.98,307.67,4.80,4376.16,71.38," 2,884,889.41 ",191.65," 126,342.55 ",,,,,,,,,,,,,,
2023.11,4460.06,69.97,189.70,307.05,4.50,4580.82,71.87," 3,023,755.94 ",194.84," 128,611.76 ",,,,,,,,,,,,,,
2023.12,4685.05,70.30,192.43,306.75,4.02,4816.69,72.28," 3,183,423.59 ",197.84," 130,753.35 ",,,,,,,,,,,,,,
2024.01,4815.61,70.48,192.08,308.42,4.06,4924.10,72.07," 3,258,379.49 ",196.41," 129,968.97 ",,,,,,,,,,,,,,
2024.02,5011.96,70.65,191.74,310.33,4.21,5093.34,71.80," 3,374,331.48 ",194.85," 129,087.80 ",,,,,,,,,,,,,,
2024.03,5170.57,70.82,191.39,312.33,4.21,5220.78,71.51," 3,462,707.31 ",193.25," 128,172.95 ",,,,,,,,,,,,,,
2024.04,5112.49,71.21,193.18,313.55,4.54,5142.12,71.62," 3,414,491.95 ",194.30," 129,019.56 ",,,,,,,,,,,,,,
2024.05,5235.23,71.59,194.97,314.07,4.48,5256.82,71.89," 3,494,639.47 ",195.77," 130,147.19 ",,,,,,,,,,,,,,
2024.06,5415.14,71.98,196.76,314.18,4.31,5435.65,72.25," 3,617,519.99 ",197.51," 131,443.17 ",,,,,,,,,,,,,,
2024.07,5538.00,72.45,197.93,314.54,4.25,5552.53,72.64," 3,699,333.36 ",198.45," 132,215.32 ",,,,,,,,,,,,,,
2024.08,5478.21,72.93,199.10,314.80,3.87,5488.11,73.06," 3,660,474.45 ",199.46," 133,036.13 ",,,,,,,,,,,,,,
2024.09,5621.26,73.40,200.27,315.30,3.72,5622.40,73.41," 3,754,120.64 ",200.31," 133,748.96 ",,,,,,,,,,,,,,
2024.1,5792.32,73.88,,315.66,4.10,5786.83,73.81," 3,868,019.64 ",,,,,,,,,,,,,,,,
2024.11,5929.92,74.35,,315.49,4.36,5927.51,74.32," 3,966,190.67 ",,,,,,,,,,,,,,,,
2024.12,6010.91,74.83,,315.41,4.39,6010.09,74.82," 4,025,623.98 ",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
